device_id,apartment_id,service_type,device_type,installation_date,activation_date,deactivation_date,device_status,api_status,endpoint
RNT-003-008,APT-003-008,RENTAL,SMART_APPLIANCE,2026-04-13,2026-04-14,,ACTIVE,200,/api/v1/devices
WTR-003-009,APT-003-009,WATER,SMART_WATER_METER,2026-01-30,2026-01-30,,ACTIVE,200,/api/v1/devices
RNT-003-009,APT-003-009,RENTAL,UTILITY_CONTROLLER,2026-02-02,2026-02-14,,ACTIVE,200,/api/v1/devices
WTR-003-010,APT-003-010,WATER,SMART_WATER_METER,2026-04-26,2026-04-26,,ACTIVE,200,/api/v1/devices
RNT-003-010,APT-003-010,RENTAL,UTILITY_CONTROLLER,2026-05-10,2026-04-28,,ACTIVE,200,/api/v1/devices
WTR-003-011,APT-003-011,WATER,SMART_WATER_METER,2026-04-21,2026-04-21,,ACTIVE,200,/api/v1/devices
RNT-003-011,APT-003-011,RENTAL,WATER_PURIFIER,2026-05-01,2026-04-25,,ACTIVE,200,/api/v1/devices
WTR-003-012,APT-003-012,WATER,SMART_WATER_METER,2026-01-10,2026-01-10,,ACTIVE,200,/api/v1/devices
RNT-003-012,APT-003-012,RENTAL,WATER_PURIFIER,2026-01-14,2026-01-18,,ACTIVE,200,/api/v1/devices
WTR-003-013,APT-003-013,WATER,SMART_WATER_METER,2026-02-05,2026-02-05,,ACTIVE,200,/api/v1/devices
RNT-003-013,APT-003-013,RENTAL,UTILITY_CONTROLLER,2026-02-15,2026-02-17,,ACTIVE,200,/api/v1/devices
WTR-003-014,APT-003-014,WATER,SMART_WATER_METER,2026-01-28,2026-01-28,,ACTIVE,200,/api/v1/devices
RNT-003-014,APT-003-014,RENTAL,UTILITY_CONTROLLER,2026-02-06,2026-02-11,,ACTIVE,200,/api/v1/devices
WTR-003-015,APT-003-015,WATER,SMART_WATER_METER,2026-04-03,2026-04-03,,ACTIVE,200,/api/v1/devices
RNT-003-015,APT-003-015,RENTAL,UTILITY_CONTROLLER,2026-04-16,2026-04-06,,ACTIVE,200,/api/v1/devices
WTR-003-016,APT-003-016,WATER,SMART_WATER_METER,2026-02-01,2026-02-01,,ACTIVE,200,/api/v1/devices
RNT-003-016,APT-003-016,RENTAL,UTILITY_CONTROLLER,2026-02-04,2026-02-07,,ACTIVE,200,/api/v1/devices
WTR-003-017,APT-003-017,WATER,SMART_WATER_METER,2026-04-14,2026-04-14,,ACTIVE,200,/api/v1/devices
RNT-003-017,APT-003-017,RENTAL,SMART_APPLIANCE,2026-04-28,2026-04-21,,ACTIVE,200,/api/v1/devices
WTR-003-018,APT-003-018,WATER,SMART_WATER_METER,2026-01-25,2026-01-25,,ACTIVE,200,/api/v1/devices
RNT-003-018,APT-003-018,RENTAL,SMART_APPLIANCE,2026-02-04,2026-02-08,,ACTIVE,200,/api/v1/devices
WTR-003-019,APT-003-019,WATER,SMART_WATER_METER,2026-01-13,2026-01-13,,ACTIVE,200,/api/v1/devices
RNT-003-019,APT-003-019,RENTAL,SMART_APPLIANCE,2026-01-26,2026-01-16,,ACTIVE,200,/api/v1/devices
WTR-003-020,APT-003-020,WATER,SMART_WATER_METER,2026-02-15,2026-02-15,,ACTIVE,200,/api/v1/devices
RNT-003-020,APT-003-020,RENTAL,SMART_APPLIANCE,2026-02-28,2026-02-25,,ACTIVE,200,/api/v1/devices
WTR-003-021,APT-003-021,WATER,SMART_WATER_METER,2026-02-22,2026-02-22,,ACTIVE,200,/api/v1/devices
RNT-003-021,APT-003-021,RENTAL,UTILITY_CONTROLLER,2026-03-02,2026-03-05,,ACTIVE,200,/api/v1/devices
WTR-003-022,APT-003-022,WATER,SMART_WATER_METER,2026-04-21,2026-04-21,,ACTIVE,200,/api/v1/devices
RNT-003-022,APT-003-022,RENTAL,WATER_PURIFIER,2026-05-06,2026-04-23,,ACTIVE,200,/api/v1/devices
WTR-003-023,APT-003-023,WATER,SMART_WATER_METER,2026-03-28,2026-03-28,,ACTIVE,200,/api/v1/devices
RNT-003-023,APT-003-023,RENTAL,WATER_PURIFIER,2026-03-30,2026-03-30,,ACTIVE,200,/api/v1/devices
WTR-003-024,APT-003-024,WATER,SMART_WATER_METER,2026-01-08,2026-01-08,,ACTIVE,200,/api/v1/devices
RNT-003-024,APT-003-024,RENTAL,SMART_APPLIANCE,2026-01-11,2026-01-19,,ACTIVE,200,/api/v1/devices
WTR-003-025,APT-003-025,WATER,SMART_WATER_METER,2026-04-04,2026-04-04,,ACTIVE,200,/api/v1/devices
RNT-003-025,APT-003-025,RENTAL,WATER_PURIFIER,2026-04-05,2026-04-14,,ACTIVE,200,/api/v1/devices
WTR-003-026,APT-003-026,WATER,SMART_WATER_METER,2026-04-13,2026-04-13,,ACTIVE,200,/api/v1/devices
RNT-003-026,APT-003-026,RENTAL,UTILITY_CONTROLLER,2026-04-16,2026-04-26,,ACTIVE,200,/api/v1/devices
WTR-003-027,APT-003-027,WATER,SMART_WATER_METER,2026-02-01,2026-02-01,,ACTIVE,200,/api/v1/devices
RNT-003-027,APT-003-027,RENTAL,SMART_APPLIANCE,2026-02-14,2026-02-02,,ACTIVE,200,/api/v1/devices
WTR-003-028,APT-003-028,WATER,SMART_WATER_METER,2026-01-25,2026-01-25,,ACTIVE,200,/api/v1/devices
RNT-003-028,APT-003-028,RENTAL,SMART_APPLIANCE,2026-02-03,2026-02-05,,ACTIVE,200,/api/v1/devices
WTR-003-029,APT-003-029,WATER,SMART_WATER_METER,2026-01-18,2026-01-18,,ACTIVE,200,/api/v1/devices
RNT-003-029,APT-003-029,RENTAL,WATER_PURIFIER,2026-01-24,2026-01-22,,ACTIVE,200,/api/v1/devices
WTR-003-030,APT-003-030,WATER,SMART_WATER_METER,2026-01-24,2026-01-24,,ACTIVE,200,/api/v1/devices
RNT-003-030,APT-003-030,RENTAL,UTILITY_CONTROLLER,2026-02-08,2026-01-31,,ACTIVE,200,/api/v1/devices
WTR-003-031,APT-003-031,WATER,SMART_WATER_METER,2026-03-01,2026-03-01,,ACTIVE,200,/api/v1/devices
RNT-003-031,APT-003-031,RENTAL,WATER_PURIFIER,2026-03-12,2026-03-12,,ACTIVE,200,/api/v1/devices
WTR-003-032,APT-003-032,WATER,SMART_WATER_METER,2026-04-22,2026-04-22,,ACTIVE,200,/api/v1/devices
RNT-003-032,APT-003-032,RENTAL,WATER_PURIFIER,2026-04-30,2026-04-29,,ACTIVE,200,/api/v1/devices
WTR-003-033,APT-003-033,WATER,SMART_WATER_METER,2026-02-26,2026-02-26,,ACTIVE,200,/api/v1/devices
RNT-003-033,APT-003-033,RENTAL,SMART_APPLIANCE,2026-02-26,2026-03-06,,ACTIVE,200,/api/v1/devices
WTR-003-034,APT-003-034,WATER,SMART_WATER_METER,2026-01-07,2026-01-07,,ACTIVE,200,/api/v1/devices
RNT-003-034,APT-003-034,RENTAL,WATER_PURIFIER,2026-01-12,2026-01-15,,ACTIVE,200,/api/v1/devices
WTR-003-035,APT-003-035,WATER,SMART_WATER_METER,2026-01-12,2026-01-12,,ACTIVE,200,/api/v1/devices
RNT-003-035,APT-003-035,RENTAL,UTILITY_CONTROLLER,2026-01-21,2026-01-22,,ACTIVE,200,/api/v1/devices
WTR-003-036,APT-003-036,WATER,SMART_WATER_METER,2026-01-22,2026-01-22,,ACTIVE,200,/api/v1/devices
RNT-003-036,APT-003-036,RENTAL,SMART_APPLIANCE,2026-01-22,2026-01-27,,ACTIVE,200,/api/v1/devices
WTR-003-037,APT-003-037,WATER,SMART_WATER_METER,2026-03-04,2026-03-04,,ACTIVE,200,/api/v1/devices
RNT-003-037,APT-003-037,RENTAL,WATER_PURIFIER,2026-03-16,2026-03-06,,ACTIVE,200,/api/v1/devices
WTR-003-038,APT-003-038,WATER,SMART_WATER_METER,2026-01-28,2026-01-28,,ACTIVE,200,/api/v1/devices
RNT-003-038,APT-003-038,RENTAL,WATER_PURIFIER,2026-01-28,2026-01-30,,ACTIVE,200,/api/v1/devices
WTR-003-039,APT-003-039,WATER,SMART_WATER_METER,2026-04-26,2026-04-26,,ACTIVE,200,/api/v1/devices
RNT-003-039,APT-003-039,RENTAL,UTILITY_CONTROLLER,2026-05-02,2026-05-08,,ACTIVE,200,/api/v1/devices
WTR-003-040,APT-003-040,WATER,SMART_WATER_METER,2026-01-22,2026-01-22,,ACTIVE,200,/api/v1/devices
RNT-003-040,APT-003-040,RENTAL,SMART_APPLIANCE,2026-02-05,2026-02-01,,ACTIVE,200,/api/v1/devices
WTR-003-041,APT-003-041,WATER,SMART_WATER_METER,2026-01-01,2026-01-01,,ACTIVE,200,/api/v1/devices
RNT-003-041,APT-003-041,RENTAL,WATER_PURIFIER,2026-01-12,2026-01-10,,ACTIVE,200,/api/v1/devices
WTR-003-042,APT-003-042,WATER,SMART_WATER_METER,2026-02-03,2026-02-03,,ACTIVE,200,/api/v1/devices
RNT-003-042,APT-003-042,RENTAL,UTILITY_CONTROLLER,2026-02-13,2026-02-05,,ACTIVE,200,/api/v1/devices
WTR-003-043,APT-003-043,WATER,SMART_WATER_METER,2026-02-06,2026-02-06,,ACTIVE,200,/api/v1/devices
RNT-003-043,APT-003-043,RENTAL,WATER_PURIFIER,2026-02-10,2026-02-11,,ACTIVE,200,/api/v1/devices
WTR-003-044,APT-003-044,WATER,SMART_WATER_METER,2026-03-31,2026-03-31,,ACTIVE,200,/api/v1/devices
RNT-003-044,APT-003-044,RENTAL,UTILITY_CONTROLLER,2026-04-01,2026-04-02,,ACTIVE,200,/api/v1/devices
WTR-003-045,APT-003-045,WATER,SMART_WATER_METER,2026-01-20,2026-01-20,,ACTIVE,200,/api/v1/devices
RNT-003-045,APT-003-045,RENTAL,SMART_APPLIANCE,2026-02-03,2026-02-02,,ACTIVE,200,/api/v1/devices
WTR-003-046,APT-003-046,WATER,SMART_WATER_METER,2026-02-07,2026-02-07,,ACTIVE,200,/api/v1/devices
RNT-003-046,APT-003-046,RENTAL,SMART_APPLIANCE,2026-02-21,2026-02-20,,ACTIVE,200,/api/v1/devices
WTR-003-047,APT-003-047,WATER,SMART_WATER_METER,2026-01-08,2026-01-08,,ACTIVE,200,/api/v1/devices
RNT-003-047,APT-003-047,RENTAL,SMART_APPLIANCE,2026-01-14,2026-01-11,,ACTIVE,200,/api/v1/devices
WTR-003-048,APT-003-048,WATER,SMART_WATER_METER,2026-04-06,2026-04-06,,ACTIVE,200,/api/v1/devices
RNT-003-048,APT-003-048,RENTAL,SMART_APPLIANCE,2026-04-19,2026-04-09,,ACTIVE,200,/api/v1/devices
WTR-003-049,APT-003-049,WATER,SMART_WATER_METER,2026-01-08,2026-01-08,,ACTIVE,200,/api/v1/devices
RNT-003-049,APT-003-049,RENTAL,SMART_APPLIANCE,2026-01-23,2026-01-17,,ACTIVE,200,/api/v1/devices
WTR-003-050,APT-003-050,WATER,SMART_WATER_METER,2026-03-16,2026-03-16,,ACTIVE,200,/api/v1/devices
RNT-003-050,APT-003-050,RENTAL,WATER_PURIFIER,2026-03-23,2026-03-28,,ACTIVE,200,/api/v1/devices
WTR-004-001,APT-004-001,WATER,SMART_WATER_METER,2026-03-06,2026-03-06,,ACTIVE,200,/api/v1/devices
RNT-004-001,APT-004-001,RENTAL,UTILITY_CONTROLLER,2026-03-07,2026-03-06,,ACTIVE,200,/api/v1/devices
WTR-004-002,APT-004-002,WATER,SMART_WATER_METER,2026-01-08,2026-01-08,,ACTIVE,200,/api/v1/devices
RNT-004-002,APT-004-002,RENTAL,WATER_PURIFIER,2026-01-17,2026-01-14,,ACTIVE,200,/api/v1/devices
WTR-004-003,APT-004-003,WATER,SMART_WATER_METER,2026-04-19,2026-04-19,,ACTIVE,200,/api/v1/devices
RNT-004-003,APT-004-003,RENTAL,WATER_PURIFIER,2026-04-27,2026-04-28,,ACTIVE,200,/api/v1/devices
WTR-004-004,APT-004-004,WATER,SMART_WATER_METER,2026-01-09,2026-01-09,,ACTIVE,200,/api/v1/devices
RNT-004-004,APT-004-004,RENTAL,SMART_APPLIANCE,2026-01-12,2026-01-09,,ACTIVE,200,/api/v1/devices
WTR-004-005,APT-004-005,WATER,SMART_WATER_METER,2026-03-28,2026-03-28,,ACTIVE,200,/api/v1/devices
RNT-004-005,APT-004-005,RENTAL,SMART_APPLIANCE,2026-04-10,2026-04-02,,ACTIVE,200,/api/v1/devices
WTR-004-006,APT-004-006,WATER,SMART_WATER_METER,2026-02-21,2026-02-21,,ACTIVE,200,/api/v1/devices
RNT-004-006,APT-004-006,RENTAL,WATER_PURIFIER,2026-03-05,2026-02-28,,ACTIVE,200,/api/v1/devices
WTR-004-007,APT-004-007,WATER,SMART_WATER_METER,2026-05-01,2026-05-01,,ACTIVE,200,/api/v1/devices
RNT-004-007,APT-004-007,RENTAL,UTILITY_CONTROLLER,2026-05-12,2026-05-03,,ACTIVE,200,/api/v1/devices
WTR-004-008,APT-004-008,WATER,SMART_WATER_METER,2026-03-16,2026-03-16,,ACTIVE,200,/api/v1/devices
RNT-004-008,APT-004-008,RENTAL,SMART_APPLIANCE,2026-03-17,2026-03-29,,ACTIVE,200,/api/v1/devices
WTR-004-009,APT-004-009,WATER,SMART_WATER_METER,2026-03-21,2026-03-21,,ACTIVE,200,/api/v1/devices
RNT-004-009,APT-004-009,RENTAL,WATER_PURIFIER,2026-04-04,2026-03-23,,ACTIVE,200,/api/v1/devices
WTR-004-010,APT-004-010,WATER,SMART_WATER_METER,2026-02-23,2026-02-23,,ACTIVE,200,/api/v1/devices
RNT-004-010,APT-004-010,RENTAL,SMART_APPLIANCE,2026-03-08,2026-03-07,,ACTIVE,200,/api/v1/devices
WTR-004-011,APT-004-011,WATER,SMART_WATER_METER,2026-04-30,2026-04-30,,ACTIVE,200,/api/v1/devices
RNT-004-011,APT-004-011,RENTAL,UTILITY_CONTROLLER,2026-05-13,2026-05-09,,ACTIVE,200,/api/v1/devices
WTR-004-012,APT-004-012,WATER,SMART_WATER_METER,2026-01-27,2026-01-27,,ACTIVE,200,/api/v1/devices
RNT-004-012,APT-004-012,RENTAL,WATER_PURIFIER,2026-02-08,2026-01-27,,ACTIVE,200,/api/v1/devices
WTR-004-013,APT-004-013,WATER,SMART_WATER_METER,2026-01-31,2026-01-31,,ACTIVE,200,/api/v1/devices
RNT-004-013,APT-004-013,RENTAL,SMART_APPLIANCE,2026-02-05,2026-02-14,,ACTIVE,200,/api/v1/devices
WTR-004-014,APT-004-014,WATER,SMART_WATER_METER,2026-02-20,2026-02-20,,ACTIVE,200,/api/v1/devices
RNT-004-014,APT-004-014,RENTAL,UTILITY_CONTROLLER,2026-03-03,2026-02-22,,ACTIVE,200,/api/v1/devices
WTR-004-015,APT-004-015,WATER,SMART_WATER_METER,2026-03-27,2026-03-27,,ACTIVE,200,/api/v1/devices
RNT-004-015,APT-004-015,RENTAL,SMART_APPLIANCE,2026-03-30,2026-04-03,,ACTIVE,200,/api/v1/devices
WTR-004-016,APT-004-016,WATER,SMART_WATER_METER,2026-02-28,2026-02-28,,ACTIVE,200,/api/v1/devices
RNT-004-016,APT-004-016,RENTAL,SMART_APPLIANCE,2026-03-12,2026-03-02,,ACTIVE,200,/api/v1/devices
WTR-004-017,APT-004-017,WATER,SMART_WATER_METER,2026-04-29,2026-04-29,,ACTIVE,200,/api/v1/devices
RNT-004-017,APT-004-017,RENTAL,SMART_APPLIANCE,2026-05-08,2026-05-09,,ACTIVE,200,/api/v1/devices
WTR-004-018,APT-004-018,WATER,SMART_WATER_METER,2026-01-02,2026-01-02,,ACTIVE,200,/api/v1/devices
RNT-004-018,APT-004-018,RENTAL,WATER_PURIFIER,2026-01-12,2026-01-07,,ACTIVE,200,/api/v1/devices
WTR-004-019,APT-004-019,WATER,SMART_WATER_METER,2026-03-21,2026-03-21,,ACTIVE,200,/api/v1/devices
RNT-004-019,APT-004-019,RENTAL,WATER_PURIFIER,2026-03-24,2026-03-27,,ACTIVE,200,/api/v1/devices
WTR-004-020,APT-004-020,WATER,SMART_WATER_METER,2026-01-10,2026-01-10,,ACTIVE,200,/api/v1/devices
RNT-004-020,APT-004-020,RENTAL,SMART_APPLIANCE,2026-01-21,2026-01-14,,ACTIVE,200,/api/v1/devices
WTR-004-021,APT-004-021,WATER,SMART_WATER_METER,2026-03-06,2026-03-06,,ACTIVE,200,/api/v1/devices
RNT-004-021,APT-004-021,RENTAL,WATER_PURIFIER,2026-03-09,2026-03-10,,ACTIVE,200,/api/v1/devices
WTR-004-022,APT-004-022,WATER,SMART_WATER_METER,2026-01-17,2026-01-17,,ACTIVE,200,/api/v1/devices
RNT-004-022,APT-004-022,RENTAL,SMART_APPLIANCE,2026-01-23,2026-01-22,,ACTIVE,200,/api/v1/devices
WTR-004-023,APT-004-023,WATER,SMART_WATER_METER,2026-04-23,2026-04-23,,ACTIVE,200,/api/v1/devices
RNT-004-023,APT-004-023,RENTAL,UTILITY_CONTROLLER,2026-04-27,2026-04-25,,ACTIVE,200,/api/v1/devices
WTR-004-024,APT-004-024,WATER,SMART_WATER_METER,2026-04-23,2026-04-23,,ACTIVE,200,/api/v1/devices
RNT-004-024,APT-004-024,RENTAL,WATER_PURIFIER,2026-05-08,2026-05-07,,ACTIVE,200,/api/v1/devices
WTR-004-025,APT-004-025,WATER,SMART_WATER_METER,2026-02-17,2026-02-17,,ACTIVE,200,/api/v1/devices
RNT-004-025,APT-004-025,RENTAL,UTILITY_CONTROLLER,2026-03-03,2026-02-27,,ACTIVE,200,/api/v1/devices
WTR-004-026,APT-004-026,WATER,SMART_WATER_METER,2026-01-21,2026-01-21,,ACTIVE,200,/api/v1/devices
RNT-004-026,APT-004-026,RENTAL,UTILITY_CONTROLLER,2026-01-31,2026-01-25,,ACTIVE,200,/api/v1/devices
WTR-004-027,APT-004-027,WATER,SMART_WATER_METER,2026-04-17,2026-04-17,,ACTIVE,200,/api/v1/devices
RNT-004-027,APT-004-027,RENTAL,SMART_APPLIANCE,2026-04-19,2026-05-02,,ACTIVE,200,/api/v1/devices
WTR-004-028,APT-004-028,WATER,SMART_WATER_METER,2026-03-20,2026-03-20,,ACTIVE,200,/api/v1/devices
RNT-004-028,APT-004-028,RENTAL,SMART_APPLIANCE,2026-03-29,2026-03-28,,ACTIVE,200,/api/v1/devices
WTR-004-029,APT-004-029,WATER,SMART_WATER_METER,2026-03-27,2026-03-27,,ACTIVE,200,/api/v1/devices
RNT-004-029,APT-004-029,RENTAL,UTILITY_CONTROLLER,2026-03-28,2026-04-07,,ACTIVE,200,/api/v1/devices
WTR-004-030,APT-004-030,WATER,SMART_WATER_METER,2026-04-30,2026-04-30,,ACTIVE,200,/api/v1/devices
RNT-004-030,APT-004-030,RENTAL,UTILITY_CONTROLLER,2026-05-02,2026-05-09,,ACTIVE,200,/api/v1/devices
WTR-004-031,APT-004-031,WATER,SMART_WATER_METER,2026-05-01,2026-05-01,,ACTIVE,200,/api/v1/devices
RNT-004-031,APT-004-031,RENTAL,SMART_APPLIANCE,2026-05-15,2026-05-02,,ACTIVE,200,/api/v1/devices
WTR-004-032,APT-004-032,WATER,SMART_WATER_METER,2026-02-03,2026-02-03,,ACTIVE,200,/api/v1/devices
RNT-004-032,APT-004-032,RENTAL,WATER_PURIFIER,2026-02-14,2026-02-12,,ACTIVE,200,/api/v1/devices
WTR-004-033,APT-004-033,WATER,SMART_WATER_METER,2026-04-24,2026-04-24,,ACTIVE,200,/api/v1/devices
RNT-004-033,APT-004-033,RENTAL,WATER_PURIFIER,2026-04-26,2026-05-06,,ACTIVE,200,/api/v1/devices
WTR-004-034,APT-004-034,WATER,SMART_WATER_METER,2026-04-06,2026-04-06,,ACTIVE,200,/api/v1/devices
RNT-004-034,APT-004-034,RENTAL,SMART_APPLIANCE,2026-04-07,2026-04-20,,ACTIVE,200,/api/v1/devices
WTR-004-035,APT-004-035,WATER,SMART_WATER_METER,2026-02-04,2026-02-04,,ACTIVE,200,/api/v1/devices
RNT-004-035,APT-004-035,RENTAL,UTILITY_CONTROLLER,2026-02-10,2026-02-14,,ACTIVE,200,/api/v1/devices
WTR-004-036,APT-004-036,WATER,SMART_WATER_METER,2026-03-19,2026-03-19,,ACTIVE,200,/api/v1/devices
RNT-004-036,APT-004-036,RENTAL,UTILITY_CONTROLLER,2026-04-03,2026-03-23,,ACTIVE,200,/api/v1/devices
WTR-004-037,APT-004-037,WATER,SMART_WATER_METER,2026-04-02,2026-04-02,,ACTIVE,200,/api/v1/devices
RNT-004-037,APT-004-037,RENTAL,WATER_PURIFIER,2026-04-16,2026-04-05,,ACTIVE,200,/api/v1/devices
WTR-004-038,APT-004-038,WATER,SMART_WATER_METER,2026-01-27,2026-01-27,,ACTIVE,200,/api/v1/devices
RNT-004-038,APT-004-038,RENTAL,SMART_APPLIANCE,2026-01-29,2026-02-01,,ACTIVE,200,/api/v1/devices
WTR-004-039,APT-004-039,WATER,SMART_WATER_METER,2026-03-06,2026-03-06,,ACTIVE,200,/api/v1/devices
RNT-004-039,APT-004-039,RENTAL,WATER_PURIFIER,2026-03-13,2026-03-20,,ACTIVE,200,/api/v1/devices
WTR-004-040,APT-004-040,WATER,SMART_WATER_METER,2026-02-02,2026-02-02,,ACTIVE,200,/api/v1/devices
RNT-004-040,APT-004-040,RENTAL,SMART_APPLIANCE,2026-02-07,2026-02-13,,ACTIVE,200,/api/v1/devices
WTR-004-041,APT-004-041,WATER,SMART_WATER_METER,2026-01-12,2026-01-12,,ACTIVE,200,/api/v1/devices
RNT-004-041,APT-004-041,RENTAL,SMART_APPLIANCE,2026-01-21,2026-01-24,,ACTIVE,200,/api/v1/devices
WTR-004-042,APT-004-042,WATER,SMART_WATER_METER,2026-04-17,2026-04-17,,ACTIVE,200,/api/v1/devices
RNT-004-042,APT-004-042,RENTAL,SMART_APPLIANCE,2026-04-27,2026-04-18,,ACTIVE,200,/api/v1/devices
WTR-004-043,APT-004-043,WATER,SMART_WATER_METER,2026-01-06,2026-01-06,,ACTIVE,200,/api/v1/devices
RNT-004-043,APT-004-043,RENTAL,UTILITY_CONTROLLER,2026-01-16,2026-01-08,,ACTIVE,200,/api/v1/devices
WTR-004-044,APT-004-044,WATER,SMART_WATER_METER,2026-02-12,2026-02-12,,ACTIVE,200,/api/v1/devices
RNT-004-044,APT-004-044,RENTAL,SMART_APPLIANCE,2026-02-15,2026-02-24,,ACTIVE,200,/api/v1/devices
WTR-004-045,APT-004-045,WATER,SMART_WATER_METER,2026-03-23,2026-03-23,,ACTIVE,200,/api/v1/devices
RNT-004-045,APT-004-045,RENTAL,SMART_APPLIANCE,2026-03-31,2026-03-27,,ACTIVE,200,/api/v1/devices
WTR-004-046,APT-004-046,WATER,SMART_WATER_METER,2026-01-21,2026-01-21,,ACTIVE,200,/api/v1/devices
RNT-004-046,APT-004-046,RENTAL,SMART_APPLIANCE,2026-01-23,2026-01-25,,ACTIVE,200,/api/v1/devices
WTR-004-047,APT-004-047,WATER,SMART_WATER_METER,2026-03-12,2026-03-12,,ACTIVE,200,/api/v1/devices
RNT-004-047,APT-004-047,RENTAL,SMART_APPLIANCE,2026-03-21,2026-03-24,,ACTIVE,200,/api/v1/devices
WTR-004-048,APT-004-048,WATER,SMART_WATER_METER,2026-03-13,2026-03-13,,ACTIVE,200,/api/v1/devices
RNT-004-048,APT-004-048,RENTAL,WATER_PURIFIER,2026-03-15,2026-03-22,,ACTIVE,200,/api/v1/devices
WTR-004-049,APT-004-049,WATER,SMART_WATER_METER,2026-01-15,2026-01-15,,ACTIVE,200,/api/v1/devices
RNT-004-049,APT-004-049,RENTAL,UTILITY_CONTROLLER,2026-01-27,2026-01-25,,ACTIVE,200,/api/v1/devices
WTR-004-050,APT-004-050,WATER,SMART_WATER_METER,2026-05-01,2026-05-01,,ACTIVE,200,/api/v1/devices
RNT-004-050,APT-004-050,RENTAL,WATER_PURIFIER,2026-05-03,2026-05-14,,ACTIVE,200,/api/v1/devices
WTR-005-001,APT-005-001,WATER,SMART_WATER_METER,2026-03-11,2026-03-11,,ACTIVE,200,/api/v1/devices
RNT-005-001,APT-005-001,RENTAL,UTILITY_CONTROLLER,2026-03-22,2026-03-11,,ACTIVE,200,/api/v1/devices
WTR-005-002,APT-005-002,WATER,SMART_WATER_METER,2026-04-17,2026-04-17,,ACTIVE,200,/api/v1/devices
RNT-005-002,APT-005-002,RENTAL,SMART_APPLIANCE,2026-04-26,2026-04-22,,ACTIVE,200,/api/v1/devices
WTR-005-003,APT-005-003,WATER,SMART_WATER_METER,2026-03-16,2026-03-16,,ACTIVE,200,/api/v1/devices
RNT-005-003,APT-005-003,RENTAL,WATER_PURIFIER,2026-03-26,2026-03-31,,ACTIVE,200,/api/v1/devices
WTR-005-004,APT-005-004,WATER,SMART_WATER_METER,2026-02-25,2026-02-25,,ACTIVE,200,/api/v1/devices
RNT-005-004,APT-005-004,RENTAL,WATER_PURIFIER,2026-03-04,2026-03-01,,ACTIVE,200,/api/v1/devices
WTR-005-005,APT-005-005,WATER,SMART_WATER_METER,2026-01-06,2026-01-06,,ACTIVE,200,/api/v1/devices
RNT-005-005,APT-005-005,RENTAL,WATER_PURIFIER,2026-01-08,2026-01-15,,ACTIVE,200,/api/v1/devices
WTR-005-006,APT-005-006,WATER,SMART_WATER_METER,2026-02-16,2026-02-16,,ACTIVE,200,/api/v1/devices
RNT-005-006,APT-005-006,RENTAL,WATER_PURIFIER,2026-02-17,2026-02-26,,ACTIVE,200,/api/v1/devices
WTR-005-007,APT-005-007,WATER,SMART_WATER_METER,2026-04-26,2026-04-26,,ACTIVE,200,/api/v1/devices
RNT-005-007,APT-005-007,RENTAL,UTILITY_CONTROLLER,2026-04-30,2026-05-08,,ACTIVE,200,/api/v1/devices
WTR-005-008,APT-005-008,WATER,SMART_WATER_METER,2026-01-27,2026-01-27,,ACTIVE,200,/api/v1/devices
RNT-005-008,APT-005-008,RENTAL,WATER_PURIFIER,2026-02-01,2026-02-01,,ACTIVE,200,/api/v1/devices
WTR-005-009,APT-005-009,WATER,SMART_WATER_METER,2026-03-27,2026-03-27,,ACTIVE,200,/api/v1/devices
RNT-005-009,APT-005-009,RENTAL,UTILITY_CONTROLLER,2026-04-01,2026-04-10,,ACTIVE,200,/api/v1/devices
WTR-005-010,APT-005-010,WATER,SMART_WATER_METER,2026-02-15,2026-02-15,,ACTIVE,200,/api/v1/devices
RNT-005-010,APT-005-010,RENTAL,WATER_PURIFIER,2026-02-28,2026-02-26,,ACTIVE,200,/api/v1/devices
WTR-005-011,APT-005-011,WATER,SMART_WATER_METER,2026-03-21,2026-03-21,,ACTIVE,200,/api/v1/devices
RNT-005-011,APT-005-011,RENTAL,UTILITY_CONTROLLER,2026-03-28,2026-04-04,,ACTIVE,200,/api/v1/devices
WTR-005-012,APT-005-012,WATER,SMART_WATER_METER,2026-04-29,2026-04-29,,ACTIVE,200,/api/v1/devices
RNT-005-012,APT-005-012,RENTAL,UTILITY_CONTROLLER,2026-05-08,2026-05-13,,ACTIVE,200,/api/v1/devices
WTR-005-013,APT-005-013,WATER,SMART_WATER_METER,2026-04-21,2026-04-21,,ACTIVE,200,/api/v1/devices
RNT-005-013,APT-005-013,RENTAL,WATER_PURIFIER,2026-04-28,2026-04-30,,ACTIVE,200,/api/v1/devices
WTR-005-014,APT-005-014,WATER,SMART_WATER_METER,2026-04-13,2026-04-13,,ACTIVE,200,/api/v1/devices
RNT-005-014,APT-005-014,RENTAL,SMART_APPLIANCE,2026-04-19,2026-04-24,,ACTIVE,200,/api/v1/devices
WTR-005-015,APT-005-015,WATER,SMART_WATER_METER,2026-04-23,2026-04-23,,ACTIVE,200,/api/v1/devices
RNT-005-015,APT-005-015,RENTAL,UTILITY_CONTROLLER,2026-05-07,2026-05-07,,ACTIVE,200,/api/v1/devices
